sample_id,representation,bertscore_precision,bertscore_recall,bertscore_f1
eb8492987704ab671fc98e4e57294301c025b9276bb5c714970c46e706125a32,Assembly,0.8561459680000001,0.8801838439999999,0.8679715619999999
eb8492987704ab671fc98e4e57294301c025b9276bb5c714970c46e706125a32,Source,0.8424807,0.86403,0.85307031
5eed7a02d65a9a674434d1ecb17f4bfc6c4fcd70a230572cccca46c25b78e3fe,Binary,0.8396257840000001,0.844435788,0.84198252
5eed7a02d65a9a674434d1ecb17f4bfc6c4fcd70a230572cccca46c25b78e3fe,Assembly,0.856061218,0.8671300179999999,0.861542096
5eed7a02d65a9a674434d1ecb17f4bfc6c4fcd70a230572cccca46c25b78e3fe,Source,0.848949552,0.885446492,0.8667846320000001
75f994bc46f6ccb72c3887078687e34145082d60577ecfa729387ed90cc56920,Binary,0.8209600659999999,0.8548586480000001,0.8375607
75f994bc46f6ccb72c3887078687e34145082d60577ecfa729387ed90cc56920,Assembly,0.8216820800000001,0.8792407219999999,0.8494801540000001
75f994bc46f6ccb72c3887078687e34145082d60577ecfa729387ed90cc56920,Source,0.8517659420000001,0.8874145999999999,0.8692185099999999
cdb2db552b15c83f35205f45f62e6c5e9ff55d6801ce674b17b09873f9974ed6,Binary,0.8664932320000001,0.8979577940000001,0.881822994
cdb2db552b15c83f35205f45f62e6c5e9ff55d6801ce674b17b09873f9974ed6,Assembly,0.8723829139999999,0.8971523720000001,0.8845906639999999
cdb2db552b15c83f35205f45f62e6c5e9ff55d6801ce674b17b09873f9974ed6,Source,0.882165496,0.911319754,0.8964832059999999
cfd250e7f29058caec8748b9bc46cfb61d9e9a5f58d0f0bf1fcccfc478118026,Binary,0.849029056,0.8392345000000001,0.8441022199999999
cfd250e7f29058caec8748b9bc46cfb61d9e9a5f58d0f0bf1fcccfc478118026,Assembly,0.844210464,0.85853327,0.85129487
cfd250e7f29058caec8748b9bc46cfb61d9e9a5f58d0f0bf1fcccfc478118026,Source,0.858436172,0.8566391299999999,0.85752676
4eed33d37d4836c32b35f04ae1343ab3bdd083770b64fb9252f23eaeb70e0a7a,Binary,0.8309720580000001,0.8458589599999999,0.838289456
4eed33d37d4836c32b35f04ae1343ab3bdd083770b64fb9252f23eaeb70e0a7a,Assembly,0.8430349060000001,0.862784006,0.852749492
4eed33d37d4836c32b35f04ae1343ab3bdd083770b64fb9252f23eaeb70e0a7a,Source,0.854012926,0.8755083320000001,0.8646201099999999
d82dd6c06a9ac3ce98544a60b0c8c5a4b90f110492616492e9b737c0debdfada,Binary,0.835306602,0.8560355239999999,0.845533356
d82dd6c06a9ac3ce98544a60b0c8c5a4b90f110492616492e9b737c0debdfada,Assembly,0.8328341079999999,0.862962946,0.8475789060000001
d82dd6c06a9ac3ce98544a60b0c8c5a4b90f110492616492e9b737c0debdfada,Source,0.8483400480000001,0.877436604,0.86263584
9d55c522b86aba5fb79104fabc1ebf8509012d6694ce4818e600119e0e03a346,Binary,0.857190098,0.870015492,0.863542722
9d55c522b86aba5fb79104fabc1ebf8509012d6694ce4818e600119e0e03a346,Assembly,0.8591695680000001,0.880600122,0.869719828
9d55c522b86aba5fb79104fabc1ebf8509012d6694ce4818e600119e0e03a346,Source,0.864341078,0.89443319,0.8790447
ef6581e36c9a3b7c94b26f1814dab07c3e109711cf5883bf1bcf94ad1740b6e7,Binary,0.8318167300000001,0.869808202,0.850249904
ef6581e36c9a3b7c94b26f1814dab07c3e109711cf5883bf1bcf94ad1740b6e7,Assembly,0.826238622,0.876348346,0.8504887419999999
ef6581e36c9a3b7c94b26f1814dab07c3e109711cf5883bf1bcf94ad1740b6e7,Source,0.853462514,0.8874388100000001,0.8700942460000001
8b54432a9af8fb7004d1cf95f112340da2da2c83dc4b3be9ade42fe733439a80,Binary,0.8617658819999999,0.872924298,0.8672250119999999
8b54432a9af8fb7004d1cf95f112340da2da2c83dc4b3be9ade42fe733439a80,Assembly,0.88093494,0.8884626560000001,0.8846470200000001
8b54432a9af8fb7004d1cf95f112340da2da2c83dc4b3be9ade42fe733439a80,Source,0.891886916,0.9138884019999999,0.9027271239999999
b4d2d6c80ad82aa8b0ad27fb3642d5df21fc09b9293fe6c9f2e2564e5f4f2eac,Binary,0.86426374,0.9003068080000001,0.881907816
b4d2d6c80ad82aa8b0ad27fb3642d5df21fc09b9293fe6c9f2e2564e5f4f2eac,Assembly,0.873628082,0.915598396,0.8941120899999999
b4d2d6c80ad82aa8b0ad27fb3642d5df21fc09b9293fe6c9f2e2564e5f4f2eac,Source,0.85364708,0.9053039139999999,0.878702646
052f254ba64fc0c63d322c4cd56340051bc3905c6c1fda2a95263cb93277fbf0,Binary,0.8705096000000001,0.8822083199999999,0.8763061679999999
052f254ba64fc0c63d322c4cd56340051bc3905c6c1fda2a95263cb93277fbf0,Assembly,0.8786581200000001,0.898043646,0.888202856
052f254ba64fc0c63d322c4cd56340051bc3905c6c1fda2a95263cb93277fbf0,Source,0.9173565160000001,0.9236253720000001,0.9204714299999999
26324d16569c9e6f969e0098913fd3ff88ca300f318be7f0ed053307538eaa89,Binary,0.8222016,0.8639748300000001,0.84247753
26324d16569c9e6f969e0098913fd3ff88ca300f318be7f0ed053307538eaa89,Assembly,0.838259886,0.892133348,0.8643515880000001
26324d16569c9e6f969e0098913fd3ff88ca300f318be7f0ed053307538eaa89,Source,0.8610544600000001,0.91972728,0.889362212
c4f100b0759200806ffd46c7e995331bde070c57a5a7e7db864e15c7b9700a1e,Binary,0.837295038,0.85114172,0.844157074
c4f100b0759200806ffd46c7e995331bde070c57a5a7e7db864e15c7b9700a1e,Assembly,0.8448896039999999,0.86676095,0.855650392
c4f100b0759200806ffd46c7e995331bde070c57a5a7e7db864e15c7b9700a1e,Source,0.86771522,0.895212188,0.8812041020000001
030b7e2abd30b16968c7af32879c0d06e44d579e015f8ffcebbf2e7be475d70d,Binary,0.840787222,0.8523815640000001,0.846528058
030b7e2abd30b16968c7af32879c0d06e44d579e015f8ffcebbf2e7be475d70d,Assembly,0.852678812,0.89804428,0.874754212
030b7e2abd30b16968c7af32879c0d06e44d579e015f8ffcebbf2e7be475d70d,Source,0.8869370719999999,0.922709716,0.9043845919999999
659c584755e6a36145688007bf1827d9f0402d140beabc4f00896d451374ea58,Binary,0.863617962,0.874994564,0.8689703120000001
659c584755e6a36145688007bf1827d9f0402d140beabc4f00896d451374ea58,Assembly,0.8847543979999999,0.9089348239999999,0.89664626
659c584755e6a36145688007bf1827d9f0402d140beabc4f00896d451374ea58,Source,0.895517874,0.9084685520000001,0.9019336320000001
249283c0b292290a0808c33678a2b2f1e9544b1b862fa380408f2c8391829eb2,Binary,0.87181184,0.8884145099999999,0.8800211640000001
249283c0b292290a0808c33678a2b2f1e9544b1b862fa380408f2c8391829eb2,Assembly,0.8692490319999999,0.894975434,0.8818952919999999
249283c0b292290a0808c33678a2b2f1e9544b1b862fa380408f2c8391829eb2,Source,0.8618361,0.899879786,0.8803977700000001
7020a3b738e3edd04299d9b1bd599d5eea6989f34e1107a5bc00a71b274ec36b,Binary,0.845127962,0.8620296460000001,0.8534620260000001
7020a3b738e3edd04299d9b1bd599d5eea6989f34e1107a5bc00a71b274ec36b,Assembly,0.849428558,0.881963234,0.8653820360000001
7020a3b738e3edd04299d9b1bd599d5eea6989f34e1107a5bc00a71b274ec36b,Source,0.8572898240000001,0.881536216,0.8692223699999999
621b411c35fbedd68b8214f937cd9c26481d9b899ba4188e45f5bbf1d033fb21,Binary,0.852725822,0.8473762,0.850032874
621b411c35fbedd68b8214f937cd9c26481d9b899ba4188e45f5bbf1d033fb21,Assembly,0.8901552540000001,0.90285516,0.8964358860000001
621b411c35fbedd68b8214f937cd9c26481d9b899ba4188e45f5bbf1d033fb21,Source,0.911163092,0.90001842,0.90553818
e549ddcd9efc3b5c927ac91b0b2a0a9a2a554a5ad38563808b9e49b710655313,Binary,0.808912638,0.8481547920000001,0.8277721939999999
e549ddcd9efc3b5c927ac91b0b2a0a9a2a554a5ad38563808b9e49b710655313,Assembly,0.819864372,0.855894314,0.8374255999999999
e549ddcd9efc3b5c927ac91b0b2a0a9a2a554a5ad38563808b9e49b710655313,Source,0.828876178,0.8562096499999999,0.842239384
a8509223640e905dca95d0002dcf95d2c4b7785b2aa4fddb42255f4e3fc7682d,Binary,0.8313977319999999,0.836456778,0.8339000860000001
a8509223640e905dca95d0002dcf95d2c4b7785b2aa4fddb42255f4e3fc7682d,Assembly,0.827661756,0.8515040380000001,0.83933789
a8509223640e905dca95d0002dcf95d2c4b7785b2aa4fddb42255f4e3fc7682d,Source,0.874667624,0.904956644,0.8895445479999999
91e0b21336e17782c3d72617beeb97a57daa83322a26ced5322319f1198a27ed,Binary,0.869122086,0.8838266600000001,0.8763541800000001
91e0b21336e17782c3d72617beeb97a57daa83322a26ced5322319f1198a27ed,Assembly,0.8705256800000001,0.907783634,0.8887398440000001
91e0b21336e17782c3d72617beeb97a57daa83322a26ced5322319f1198a27ed,Source,0.872389886,0.9062930299999999,0.889006178
ff098dbc4d60a3c95995545f60fc133c5d7d62c0206a52b7b1056817e9573746,Binary,0.8672695100000001,0.8598632500000001,0.8635352559999999
ff098dbc4d60a3c95995545f60fc133c5d7d62c0206a52b7b1056817e9573746,Assembly,0.854073206,0.8869813719999999,0.870047748
ff098dbc4d60a3c95995545f60fc133c5d7d62c0206a52b7b1056817e9573746,Source,0.86779229,0.893285304,0.8803398980000001
99f61ecf62ec999bcd418727a6ccf89ef9d3284c215c5947436389a012218f55,Binary,0.86295322,0.8466712,0.854730562
99f61ecf62ec999bcd418727a6ccf89ef9d3284c215c5947436389a012218f55,Assembly,0.8681064879999999,0.8882850980000001,0.8780791179999999
99f61ecf62ec999bcd418727a6ccf89ef9d3284c215c5947436389a012218f55,Source,0.9122583280000001,0.927423124,0.9197606800000001
b0103d13524ca4caeae91d439d3699c8dcb8a2563386d322e9fbbf61c9068354,Binary,0.8405427299999999,0.8794968940000001,0.8595433759999999
b0103d13524ca4caeae91d439d3699c8dcb8a2563386d322e9fbbf61c9068354,Assembly,0.85806837,0.885108786,0.87136583
b0103d13524ca4caeae91d439d3699c8dcb8a2563386d322e9fbbf61c9068354,Source,0.8556854599999999,0.9040336419999999,0.8791906199999999
89f026825fc1c93d7e2a7633a703792b9a6774962feda49ba616ad55c1ffb0f6,Binary,0.84296161,0.827551098,0.835165226
89f026825fc1c93d7e2a7633a703792b9a6774962feda49ba616ad55c1ffb0f6,Assembly,0.852303446,0.8399975080000001,0.846096728
89f026825fc1c93d7e2a7633a703792b9a6774962feda49ba616ad55c1ffb0f6,Source,0.865466076,0.86470068,0.8650714839999999
f3bb7c7cc2d932b5f4e1be84a39d46e0bb20ad825f9e00de29fcfdd91e9b2456,Binary,0.8447803119999999,0.855892792,0.850284952
f3bb7c7cc2d932b5f4e1be84a39d46e0bb20ad825f9e00de29fcfdd91e9b2456,Assembly,0.839230516,0.861862788,0.850329612
f3bb7c7cc2d932b5f4e1be84a39d46e0bb20ad825f9e00de29fcfdd91e9b2456,Source,0.8510658939999999,0.874355622,0.8625484800000001
5001b06e7c690ae08b29a4e3c7d10352e9fb1031e3f9e56e0c493587919e2243,Binary,0.8588147100000001,0.876070788,0.8673456780000001
5001b06e7c690ae08b29a4e3c7d10352e9fb1031e3f9e56e0c493587919e2243,Assembly,0.8498293699999999,0.893851694,0.871121786
5001b06e7c690ae08b29a4e3c7d10352e9fb1031e3f9e56e0c493587919e2243,Source,0.870886398,0.899890414,0.885091264
03324d77f38a6bcdbaa4f9589ce3326de2322ab458cfd5919f4d1e24519880f3,Binary,0.821236456,0.83561589,0.828327182
03324d77f38a6bcdbaa4f9589ce3326de2322ab458cfd5919f4d1e24519880f3,Assembly,0.8353869379999999,0.879265966,0.8567560220000001
03324d77f38a6bcdbaa4f9589ce3326de2322ab458cfd5919f4d1e24519880f3,Source,0.8540097299999999,0.8740067899999999,0.8638817920000001
24f72c12c888a62ed5cdace2fcf7d59a969cb5d50a2a442e563fa9bb0a641577,Binary,0.8290422120000001,0.840907588,0.8349177259999999
24f72c12c888a62ed5cdace2fcf7d59a969cb5d50a2a442e563fa9bb0a641577,Assembly,0.83606982,0.877337896,0.856150786
24f72c12c888a62ed5cdace2fcf7d59a969cb5d50a2a442e563fa9bb0a641577,Source,0.82891539,0.853358228,0.8409568820000001
e13632ff325eade32ac1c8235539e39b3ed37a560b6fea7e32dbfd9f4acc0088,Binary,0.84471606,0.8545416720000001,0.8495473820000001
e13632ff325eade32ac1c8235539e39b3ed37a560b6fea7e32dbfd9f4acc0088,Assembly,0.841705552,0.8942732879999999,0.8671589000000001
e13632ff325eade32ac1c8235539e39b3ed37a560b6fea7e32dbfd9f4acc0088,Source,0.834164708,0.8887662479999999,0.860599504
9dce06e380a256efdc0def28762926e8e0cd08e51ce4589227124fb76930e690,Binary,0.8611675420000001,0.8748234619999999,0.86793785
9dce06e380a256efdc0def28762926e8e0cd08e51ce4589227124fb76930e690,Assembly,0.8412928199999999,0.8764230599999999,0.85845439
9dce06e380a256efdc0def28762926e8e0cd08e51ce4589227124fb76930e690,Source,0.862251966,0.886638142,0.8742636600000001
7e798f36d03bb8b7d3455dea48d380ca468547e878074febf6a85f580934576c,Binary,0.8534410900000001,0.870411934,0.8618217619999999
7e798f36d03bb8b7d3455dea48d380ca468547e878074febf6a85f580934576c,Assembly,0.876479434,0.900096128,0.888103984
7e798f36d03bb8b7d3455dea48d380ca468547e878074febf6a85f580934576c,Source,0.8884750199999999,0.908952566,0.898574032
fb116a851894eb89022fe739c041a6617b120e309720901f78885387d423266c,Binary,0.830143552,0.840493708,0.835277902
fb116a851894eb89022fe739c041a6617b120e309720901f78885387d423266c,Assembly,0.8431433,0.884532532,0.86330706
fb116a851894eb89022fe739c041a6617b120e309720901f78885387d423266c,Source,0.850327716,0.8872136879999999,0.868371316
6604126dc017ebd69170e72ae5da65afa54b9c74d0f932e857b5581a05bc4d27,Binary,0.856554294,0.8814652300000001,0.868811236
6604126dc017ebd69170e72ae5da65afa54b9c74d0f932e857b5581a05bc4d27,Assembly,0.860109378,0.9010935100000002,0.8801177920000001
6604126dc017ebd69170e72ae5da65afa54b9c74d0f932e857b5581a05bc4d27,Source,0.873127588,0.91876366,0.895342194
661c5e31ade915cc8586ba02111616c47f212d7fec83de86ec5f17b71e9e49be,Binary,0.860306838,0.869811986,0.8649154319999999
661c5e31ade915cc8586ba02111616c47f212d7fec83de86ec5f17b71e9e49be,Assembly,0.824959138,0.869060294,0.846220274
661c5e31ade915cc8586ba02111616c47f212d7fec83de86ec5f17b71e9e49be,Source,0.900467864,0.9070934879999999,0.903765248
ec32d08c49ac16cba3abf6a34f734ed973faa4affd883cb1c70ecc549728fe09,Binary,0.8281900520000001,0.8739961559999999,0.85040806
ec32d08c49ac16cba3abf6a34f734ed973faa4affd883cb1c70ecc549728fe09,Assembly,0.8584639,0.89596992,0.876805888
ec32d08c49ac16cba3abf6a34f734ed973faa4affd883cb1c70ecc549728fe09,Source,0.886616386,0.9130462720000001,0.89954515
b7aa7bbe97220fce10e8258c2a109e5bbb2b8b9277829defcbc9fa0d99ba41cc,Binary,0.8578713099999999,0.862656026,0.8602462899999999
b7aa7bbe97220fce10e8258c2a109e5bbb2b8b9277829defcbc9fa0d99ba41cc,Assembly,0.872566326,0.8871243520000001,0.879743904
b7aa7bbe97220fce10e8258c2a109e5bbb2b8b9277829defcbc9fa0d99ba41cc,Source,0.863203876,0.8901186299999999,0.8764415360000001
86fdd7c8568d8b12476589aa5a97f4a9fc489a475fc8e23577c4af14d51cad8a,Binary,0.846336072,0.8472898600000001,0.846803238
86fdd7c8568d8b12476589aa5a97f4a9fc489a475fc8e23577c4af14d51cad8a,Assembly,0.8570522480000001,0.8725341099999999,0.86471534
86fdd7c8568d8b12476589aa5a97f4a9fc489a475fc8e23577c4af14d51cad8a,Source,0.8811627639999999,0.8987742479999999,0.8898790599999999
5c5f887dc847d45fed38b0ac6e3dbf713e2ca2aad0b88cd48c2f32f228e6747d,Binary,0.846841804,0.8459056199999999,0.8463210200000001
5c5f887dc847d45fed38b0ac6e3dbf713e2ca2aad0b88cd48c2f32f228e6747d,Assembly,0.8692281100000001,0.895811586,0.8822821879999999
5c5f887dc847d45fed38b0ac6e3dbf713e2ca2aad0b88cd48c2f32f228e6747d,Source,0.862528788,0.88699189,0.8745471439999999
944be258b3a441edca70d42c1b2451aaafe469d7b0dad5f18d328f06c207a9e5,Binary,0.844142074,0.854495818,0.849282444
944be258b3a441edca70d42c1b2451aaafe469d7b0dad5f18d328f06c207a9e5,Assembly,0.85822808,0.8833564060000001,0.8705725879999999
944be258b3a441edca70d42c1b2451aaafe469d7b0dad5f18d328f06c207a9e5,Source,0.848398248,0.90259745,0.8745690700000001
8eb8f42eac6cc75f10b6a48575c2828bccb31783ba1dcbaa72ec458144bbe78d,Binary,0.854993286,0.8577972559999999,0.8563865979999999
8eb8f42eac6cc75f10b6a48575c2828bccb31783ba1dcbaa72ec458144bbe78d,Assembly,0.879158818,0.8830975760000002,0.8811216999999999
8eb8f42eac6cc75f10b6a48575c2828bccb31783ba1dcbaa72ec458144bbe78d,Source,0.8899447,0.9220815739999999,0.90565073
50277bd4f687fe6beb9c9690e7b2bd7d2bd7379379b995cf3e8f4046e0ac6a22,Binary,0.8290013119999999,0.83357139,0.831248092
50277bd4f687fe6beb9c9690e7b2bd7d2bd7379379b995cf3e8f4046e0ac6a22,Assembly,0.848607766,0.8744976919999999,0.861342752
50277bd4f687fe6beb9c9690e7b2bd7d2bd7379379b995cf3e8f4046e0ac6a22,Source,0.858622478,0.900093798,0.8788349480000001
373147948758f6758a3f4b05cfe63a23b072ad4868fa0159ee8dcdedd14dd47b,Binary,0.8386734419999999,0.840018532,0.8393279720000001
373147948758f6758a3f4b05cfe63a23b072ad4868fa0159ee8dcdedd14dd47b,Assembly,0.844337812,0.8507358899999999,0.847511836
373147948758f6758a3f4b05cfe63a23b072ad4868fa0159ee8dcdedd14dd47b,Source,0.8549580179999999,0.8777424979999999,0.866167482
3da8c91af33e7790a5aea82f0eb08cbdc3d8f6bf45c7c92a0126cd90f2dfbd75,Binary,0.8671167179999999,0.8640908460000001,0.8655253439999999
3da8c91af33e7790a5aea82f0eb08cbdc3d8f6bf45c7c92a0126cd90f2dfbd75,Assembly,0.85954271,0.88483786,0.871877598
3da8c91af33e7790a5aea82f0eb08cbdc3d8f6bf45c7c92a0126cd90f2dfbd75,Source,0.8575453080000001,0.8907145780000001,0.873802278
ce6e24225471783fa7c2544ad4b2b8c4c8f6685e0ae38fe91253ce8bc8578d38,Binary,0.84856233,0.8779675319999999,0.8621883799999999
ce6e24225471783fa7c2544ad4b2b8c4c8f6685e0ae38fe91253ce8bc8578d38,Assembly,0.875086432,0.9151020620000001,0.8945757220000001
ce6e24225471783fa7c2544ad4b2b8c4c8f6685e0ae38fe91253ce8bc8578d38,Source,0.882112448,0.92580574,0.9034005940000001
ab36913e98c0adb1572c2c1fccd3f5be635d17a2790d22a06249b22cef3bc805,Binary,0.832505534,0.8520341419999999,0.8421216380000001
ab36913e98c0adb1572c2c1fccd3f5be635d17a2790d22a06249b22cef3bc805,Assembly,0.8680311100000001,0.8820667099999999,0.8749855
ab36913e98c0adb1572c2c1fccd3f5be635d17a2790d22a06249b22cef3bc805,Source,0.8435412039999999,0.864570842,0.8538979919999999
54c85842bb6bd0b9ebd092bc87095a60d7e5f33e84752e2cb39ec8325350333d,Binary,0.8663030920000001,0.875560604,0.8708460600000001
54c85842bb6bd0b9ebd092bc87095a60d7e5f33e84752e2cb39ec8325350333d,Assembly,0.8964445980000001,0.90342482,0.89990345
54c85842bb6bd0b9ebd092bc87095a60d7e5f33e84752e2cb39ec8325350333d,Source,0.900208024,0.9167114279999999,0.90826814
11b2b12b5c190d4e29220063f0f6556320281cb7646a9508a7990202ec80d6ed,Binary,0.86868406,0.888131198,0.878293414
11b2b12b5c190d4e29220063f0f6556320281cb7646a9508a7990202ec80d6ed,Assembly,0.8600896459999999,0.90161532,0.880294632
11b2b12b5c190d4e29220063f0f6556320281cb7646a9508a7990202ec80d6ed,Source,0.889033074,0.911819932,0.900226572
90725bfc69b506b0bb3212bdb30951aec0624437ddf76e41a36e4f2146677704,Binary,0.8350196719999999,0.821424504,0.8281650779999999
90725bfc69b506b0bb3212bdb30951aec0624437ddf76e41a36e4f2146677704,Assembly,0.851716004,0.853987306,0.852842972
90725bfc69b506b0bb3212bdb30951aec0624437ddf76e41a36e4f2146677704,Source,0.8743092819999999,0.900437988,0.88716016
2e6df1f52375cb15372d3db59ba59ced3412722ba2b36d87863aee88220a6780,Binary,0.8324843359999999,0.863995908,0.84792808
2e6df1f52375cb15372d3db59ba59ced3412722ba2b36d87863aee88220a6780,Assembly,0.8416455280000001,0.8880210319999999,0.86417889
2e6df1f52375cb15372d3db59ba59ced3412722ba2b36d87863aee88220a6780,Source,0.85265453,0.893725732,0.872699184
ed27e3737cecadfe4f7628c50e222904c43725f7f52948428023ff6a90f49667,Binary,0.8289143080000001,0.8239422040000001,0.8263639919999999
ed27e3737cecadfe4f7628c50e222904c43725f7f52948428023ff6a90f49667,Assembly,0.8398126140000001,0.84962395,0.8446476300000001
ed27e3737cecadfe4f7628c50e222904c43725f7f52948428023ff6a90f49667,Source,0.846396678,0.86353528,0.854844394
65c2c9e15723145cfb06c40679f3d86d7273d3c82efe0211c2a34817365302c3,Binary,0.84880235,0.8603414,0.854517094
65c2c9e15723145cfb06c40679f3d86d7273d3c82efe0211c2a34817365302c3,Assembly,0.8426390080000001,0.8617341599999999,0.852062536
65c2c9e15723145cfb06c40679f3d86d7273d3c82efe0211c2a34817365302c3,Source,0.8612384280000001,0.8938723620000001,0.877235016
2a3299c9c8e043549d67408c80d37829e6d1280625c20db9cce46b2073e2d324,Binary,0.828835226,0.841516068,0.83498108
2a3299c9c8e043549d67408c80d37829e6d1280625c20db9cce46b2073e2d324,Assembly,0.8623635540000001,0.882061914,0.87205659
2a3299c9c8e043549d67408c80d37829e6d1280625c20db9cce46b2073e2d324,Source,0.8545033280000001,0.9063615200000001,0.87963228
93bbf7ac5c276eb1f327d277f3ed69ca92433352126277994cf32f8287b10357,Binary,0.849620636,0.856575816,0.85306701
93bbf7ac5c276eb1f327d277f3ed69ca92433352126277994cf32f8287b10357,Assembly,0.8676536479999999,0.8960831920000001,0.8816197100000001
93bbf7ac5c276eb1f327d277f3ed69ca92433352126277994cf32f8287b10357,Source,0.877529798,0.90882357,0.892892286
4aaecb94604b8d0c24c354e94d886c845320847bc55b9403f3f5f19cf3f9370e,Binary,0.8206116619999999,0.82895883,0.824650206
4aaecb94604b8d0c24c354e94d886c845320847bc55b9403f3f5f19cf3f9370e,Assembly,0.829810424,0.8676713680000001,0.848317106
4aaecb94604b8d0c24c354e94d886c845320847bc55b9403f3f5f19cf3f9370e,Source,0.87940995,0.916678242,0.89749302
5fe15b5fd000c053bdb4d4cca7a6477b87bfd8b5a8afb7ea3acdcecd05623a9f,Binary,0.85921824,0.8817272620000001,0.870308372
5fe15b5fd000c053bdb4d4cca7a6477b87bfd8b5a8afb7ea3acdcecd05623a9f,Assembly,0.8505742,0.8628118300000001,0.856631492
5fe15b5fd000c053bdb4d4cca7a6477b87bfd8b5a8afb7ea3acdcecd05623a9f,Source,0.853260372,0.869307952,0.86119229
455e29f5f3093fd90ace98aecc8a74cdb69ca3a3102fc650a970af28ce32289c,Binary,0.870396948,0.875599222,0.8729739459999999
455e29f5f3093fd90ace98aecc8a74cdb69ca3a3102fc650a970af28ce32289c,Assembly,0.911790868,0.9265211279999999,0.9190327679999999
455e29f5f3093fd90ace98aecc8a74cdb69ca3a3102fc650a970af28ce32289c,Source,0.9062983600000001,0.9379108159999999,0.921819874
e775028597c06f2de09253329a2898cd87d3b63c9f7db693a586520a65012ddb,Binary,0.838483486,0.873063402,0.855306358
e775028597c06f2de09253329a2898cd87d3b63c9f7db693a586520a65012ddb,Assembly,0.850393478,0.884362468,0.8670417499999999
e775028597c06f2de09253329a2898cd87d3b63c9f7db693a586520a65012ddb,Source,0.861122552,0.89417534,0.877316976
d215e1366ad18dc9d00552808759d90219846dd18a077b650e00cbe85780137c,Binary,0.8226269540000001,0.8215483219999999,0.822073548
d215e1366ad18dc9d00552808759d90219846dd18a077b650e00cbe85780137c,Assembly,0.848270632,0.8935177440000001,0.8702980699999999
d215e1366ad18dc9d00552808759d90219846dd18a077b650e00cbe85780137c,Source,0.8838414419999999,0.9098932200000001,0.8966199360000001
15d4ba9785ea7158a380326b8b93960d6f79fd42a3cbfb91503ae5ddf0563858,Binary,0.8644078439999999,0.897549554,0.8805212360000001
15d4ba9785ea7158a380326b8b93960d6f79fd42a3cbfb91503ae5ddf0563858,Assembly,0.895123302,0.9088484940000001,0.90180497
15d4ba9785ea7158a380326b8b93960d6f79fd42a3cbfb91503ae5ddf0563858,Source,0.878244344,0.894251828,0.886174024
291b8fa26b23e32145ff863a48c640b152d5ee98ef0efd4d987e65d4af55b228,Binary,0.866696774,0.89324452,0.8797675380000001
291b8fa26b23e32145ff863a48c640b152d5ee98ef0efd4d987e65d4af55b228,Assembly,0.896277488,0.92894368,0.91228584
291b8fa26b23e32145ff863a48c640b152d5ee98ef0efd4d987e65d4af55b228,Source,0.875973868,0.923269994,0.8989942299999999
fe51fec923488636cd620515b8efc28a7e8fc85f551d07a6373aab35b4e8b7bd,Binary,0.812133186,0.8424337559999999,0.8270050019999999
fe51fec923488636cd620515b8efc28a7e8fc85f551d07a6373aab35b4e8b7bd,Assembly,0.80285624,0.83593033,0.8190465259999999
fe51fec923488636cd620515b8efc28a7e8fc85f551d07a6373aab35b4e8b7bd,Source,0.8074832000000001,0.837082816,0.82200472
da5e41db05412e6c15a38b73ea8349f10d8bf99e26965f6bf5f0b29f5a5a0518,Binary,0.828664714,0.8561333720000001,0.8421732719999999
da5e41db05412e6c15a38b73ea8349f10d8bf99e26965f6bf5f0b29f5a5a0518,Assembly,0.857885488,0.8896857060000001,0.8734928099999999
da5e41db05412e6c15a38b73ea8349f10d8bf99e26965f6bf5f0b29f5a5a0518,Source,0.8668756780000001,0.887657052,0.8771394860000001
0b372a5076e2aaf691da91b0ea41f50d25f65940a9bbc8ca6ba41f0d947fda66,Binary,0.841779466,0.8577336179999999,0.84967415
0b372a5076e2aaf691da91b0ea41f50d25f65940a9bbc8ca6ba41f0d947fda66,Assembly,0.8372112680000001,0.8725450479999999,0.8544771019999999
0b372a5076e2aaf691da91b0ea41f50d25f65940a9bbc8ca6ba41f0d947fda66,Source,0.8497426000000001,0.894368416,0.8714402660000001
f4e04933b6c341b551031b0bb07c77040d8465f03b94528eadd951e74301320a,Binary,0.838299006,0.8640722759999999,0.8509821040000001
f4e04933b6c341b551031b0bb07c77040d8465f03b94528eadd951e74301320a,Assembly,0.825527746,0.8797596679999999,0.85174834
f4e04933b6c341b551031b0bb07c77040d8465f03b94528eadd951e74301320a,Source,0.8399824880000001,0.885117992,0.8619200340000001
2dc721a2ace6798f2dadd8dca9aa3ab763e46612df225df7137d19001d61e5f3,Binary,0.831590164,0.827823818,0.8296634340000001
2dc721a2ace6798f2dadd8dca9aa3ab763e46612df225df7137d19001d61e5f3,Assembly,0.8542656080000001,0.8601544499999999,0.8571879640000001
2dc721a2ace6798f2dadd8dca9aa3ab763e46612df225df7137d19001d61e5f3,Source,0.8495585999999999,0.884443982,0.86664024
b66e6966ced7407fe18d70b1471d0eadc860a663e9605152637f21be6ab4b072,Binary,0.86244019,0.878503828,0.8703666999999999
b66e6966ced7407fe18d70b1471d0eadc860a663e9605152637f21be6ab4b072,Assembly,0.853436748,0.8925608199999999,0.872473774
b66e6966ced7407fe18d70b1471d0eadc860a663e9605152637f21be6ab4b072,Source,0.840552518,0.883173348,0.861294594
