sample_id,rep_a,rep_b,pair,sentence_transformer_cosine,rouge_l_f1
2a5bbf9dc1ad6fa60d451fe10eaf6ac86d2b2a3c36d16337f1196ca74347a53b,binary,source,Binary–Source,0.5155863046646119,0.22211663620210315
2a5bbf9dc1ad6fa60d451fe10eaf6ac86d2b2a3c36d16337f1196ca74347a53b,assembly,source,Assembly–Source,0.7263283014297486,0.22587470499185267
d04be511e372b6ac0a6dda24eb15152e2014db5d5a9ba9c2849135d641ee427f,binary,assembly,Binary–Assembly,0.39062402248382566,0.1818771996413913
d04be511e372b6ac0a6dda24eb15152e2014db5d5a9ba9c2849135d641ee427f,binary,source,Binary–Source,0.2920545101165771,0.19950503863547345
d04be511e372b6ac0a6dda24eb15152e2014db5d5a9ba9c2849135d641ee427f,assembly,source,Assembly–Source,0.6507886528968811,0.25043359092117445
1d4ef8897d90ad9f704ea13330036bedcb67d1f2c07b7e270850bdc0305c8525,binary,assembly,Binary–Assembly,0.5563705146312714,0.30079446047702835
1d4ef8897d90ad9f704ea13330036bedcb67d1f2c07b7e270850bdc0305c8525,binary,source,Binary–Source,0.3253937244415283,0.1613357891730383
1d4ef8897d90ad9f704ea13330036bedcb67d1f2c07b7e270850bdc0305c8525,assembly,source,Assembly–Source,0.5069102585315705,0.16659221193220125
3c0bfb48d8d75a1ab6797c2cd2768c2ac85bfb176cc576856697a9617be2c508,binary,assembly,Binary–Assembly,0.363368821144104,0.20491019106131136
3c0bfb48d8d75a1ab6797c2cd2768c2ac85bfb176cc576856697a9617be2c508,binary,source,Binary–Source,0.19780576936900615,0.1594099660320826
3c0bfb48d8d75a1ab6797c2cd2768c2ac85bfb176cc576856697a9617be2c508,assembly,source,Assembly–Source,0.5665740966796875,0.26144616137406335
586d3c2aacd64aa20b0362ee70ad6f546105af02a02c96c25482ccfa28f4ea35,binary,assembly,Binary–Assembly,0.682630717754364,0.24256280020914733
586d3c2aacd64aa20b0362ee70ad6f546105af02a02c96c25482ccfa28f4ea35,binary,source,Binary–Source,0.44967907667160034,0.1665188221805544
586d3c2aacd64aa20b0362ee70ad6f546105af02a02c96c25482ccfa28f4ea35,assembly,source,Assembly–Source,0.5489607572555542,0.14509379405931128
4e85270b86cf9f00daaaf8e8f6a981aa747a722e86b6c5f4c61ea48db638a56a,binary,assembly,Binary–Assembly,0.47968141436576844,0.24168920612035483
4e85270b86cf9f00daaaf8e8f6a981aa747a722e86b6c5f4c61ea48db638a56a,binary,source,Binary–Source,0.647173547744751,0.3547338134770099
4e85270b86cf9f00daaaf8e8f6a981aa747a722e86b6c5f4c61ea48db638a56a,assembly,source,Assembly–Source,0.693631899356842,0.3479719922083587
16377ab849af9e7b492f49ba7dc0f20fed56f4a94b641bdfa4cb8307060488d7,binary,assembly,Binary–Assembly,0.4528414309024811,0.23468674320848235
16377ab849af9e7b492f49ba7dc0f20fed56f4a94b641bdfa4cb8307060488d7,binary,source,Binary–Source,0.34114332795143126,0.18174095140644436
16377ab849af9e7b492f49ba7dc0f20fed56f4a94b641bdfa4cb8307060488d7,assembly,source,Assembly–Source,0.5166247189044952,0.22564209736623528
b774343220a56ff6ff4919872affe1ec95ba1f6e6bc72357f183891dc444e22f,binary,assembly,Binary–Assembly,0.31072103679180146,0.17329263329263328
b774343220a56ff6ff4919872affe1ec95ba1f6e6bc72357f183891dc444e22f,binary,source,Binary–Source,0.36681588888168337,0.2378819479599069
b774343220a56ff6ff4919872affe1ec95ba1f6e6bc72357f183891dc444e22f,assembly,source,Assembly–Source,0.6795451521873475,0.22200278367885135
de67547808886f8524c3e7a9e5e4f04534453b664ecfa2befaf6f626748e8413,binary,assembly,Binary–Assembly,0.4923104166984558,0.21390188345538713
de67547808886f8524c3e7a9e5e4f04534453b664ecfa2befaf6f626748e8413,binary,source,Binary–Source,0.4487468123435974,0.17575304386080642
de67547808886f8524c3e7a9e5e4f04534453b664ecfa2befaf6f626748e8413,assembly,source,Assembly–Source,0.4873669266700745,0.18469744006486644
ec67a50005b4c8cf9a0ead7e16e4a379d99292467daad715a470ac691bc503f6,binary,assembly,Binary–Assembly,0.628835666179657,0.22469500595205671
ec67a50005b4c8cf9a0ead7e16e4a379d99292467daad715a470ac691bc503f6,binary,source,Binary–Source,0.5674515545368195,0.2649234434185988
ec67a50005b4c8cf9a0ead7e16e4a379d99292467daad715a470ac691bc503f6,assembly,source,Assembly–Source,0.6738550901412964,0.20711337443044758
85e2e75ef2528d44268331259a221be22b933dec3377ef3899e5ab46b5f2f6fc,binary,assembly,Binary–Assembly,0.47344884276390076,0.23476892512979122
85e2e75ef2528d44268331259a221be22b933dec3377ef3899e5ab46b5f2f6fc,binary,source,Binary–Source,0.3798024356365204,0.21509380677301074
85e2e75ef2528d44268331259a221be22b933dec3377ef3899e5ab46b5f2f6fc,assembly,source,Assembly–Source,0.555966830253601,0.18439347951543072
242135fc667993ca4626f3bcc0ca6110e728d748406c7231d3c33040aaeba4c5,binary,assembly,Binary–Assembly,0.5245474576950073,0.1908185321731871
242135fc667993ca4626f3bcc0ca6110e728d748406c7231d3c33040aaeba4c5,binary,source,Binary–Source,0.41020687818527224,0.1847622659724856
242135fc667993ca4626f3bcc0ca6110e728d748406c7231d3c33040aaeba4c5,assembly,source,Assembly–Source,0.7055279612541199,0.29205199073103827
eb9be1ce4ceaaa24cc54c2d6768b9fc33aaebb2b409650827341c44516712c06,binary,assembly,Binary–Assembly,0.42761239409446716,0.23450799674708592
eb9be1ce4ceaaa24cc54c2d6768b9fc33aaebb2b409650827341c44516712c06,binary,source,Binary–Source,0.37810238003730773,0.19019380652959778
eb9be1ce4ceaaa24cc54c2d6768b9fc33aaebb2b409650827341c44516712c06,assembly,source,Assembly–Source,0.5652441859245301,0.21271050650360995
d6868c060431d3cc3a9cdef412cb68ddd9e3a4da250d41abab26bbd64969771a,binary,assembly,Binary–Assembly,0.6303197741508484,0.5012441066074086
d6868c060431d3cc3a9cdef412cb68ddd9e3a4da250d41abab26bbd64969771a,binary,source,Binary–Source,0.5162179410457611,0.3252106110687346
d6868c060431d3cc3a9cdef412cb68ddd9e3a4da250d41abab26bbd64969771a,assembly,source,Assembly–Source,0.5054461717605591,0.2953995494735274
846a47ed5133c6bcc59dac13e63454240b05ba8e745d41cbc2945ff3a1680ef5,binary,assembly,Binary–Assembly,0.5039296507835388,0.25322382951748373
846a47ed5133c6bcc59dac13e63454240b05ba8e745d41cbc2945ff3a1680ef5,binary,source,Binary–Source,0.4485091954469681,0.16619925901597782
846a47ed5133c6bcc59dac13e63454240b05ba8e745d41cbc2945ff3a1680ef5,assembly,source,Assembly–Source,0.3697234034538269,0.22967368748906553
ada4ea20d539f8074874b43f6093112ce87c2078e8cc8ea6e0bafb1eefce4eb1,binary,assembly,Binary–Assembly,0.5331158399581909,0.225619549532593
ada4ea20d539f8074874b43f6093112ce87c2078e8cc8ea6e0bafb1eefce4eb1,binary,source,Binary–Source,0.5554582595825195,0.2325261159335276
ada4ea20d539f8074874b43f6093112ce87c2078e8cc8ea6e0bafb1eefce4eb1,assembly,source,Assembly–Source,0.7363346457481384,0.38671855193704796
76c1284c6ca73b036a267de1a061def9001909e30f07624cefd22f42faeead95,binary,assembly,Binary–Assembly,0.6503242492675781,0.3919871825113133
76c1284c6ca73b036a267de1a061def9001909e30f07624cefd22f42faeead95,binary,source,Binary–Source,0.4902169704437256,0.2233544819959914
76c1284c6ca73b036a267de1a061def9001909e30f07624cefd22f42faeead95,assembly,source,Assembly–Source,0.556652557849884,0.2002612963940087
02b3254cd9d7557057ee8f4195a0e2955da86134b209c3db853af59691a9bf5a,binary,assembly,Binary–Assembly,0.4389601945877075,0.23300871779535837
02b3254cd9d7557057ee8f4195a0e2955da86134b209c3db853af59691a9bf5a,binary,source,Binary–Source,0.4533058345317841,0.2833341824351958
02b3254cd9d7557057ee8f4195a0e2955da86134b209c3db853af59691a9bf5a,assembly,source,Assembly–Source,0.5731832027435303,0.3596224012288264
333653c00f7ee83783df8c079308cd273e344991a8c6c1b0d911b771f61b3f0e,binary,assembly,Binary–Assembly,0.3886043906211853,0.29303244924564026
333653c00f7ee83783df8c079308cd273e344991a8c6c1b0d911b771f61b3f0e,binary,source,Binary–Source,0.33495732545852663,0.2647936630354446
333653c00f7ee83783df8c079308cd273e344991a8c6c1b0d911b771f61b3f0e,assembly,source,Assembly–Source,0.670060110092163,0.4690874839446268
215728770332e95bc51366115affa5078ba775650dc8357281de0d753b1b5e1d,binary,assembly,Binary–Assembly,0.4146886646747589,0.2559529212249577
215728770332e95bc51366115affa5078ba775650dc8357281de0d753b1b5e1d,binary,source,Binary–Source,0.2616343080997467,0.23651691668290148
215728770332e95bc51366115affa5078ba775650dc8357281de0d753b1b5e1d,assembly,source,Assembly–Source,0.3824689030647278,0.31345392033125463
b45b49cdc65771efbb4cc7a5fb0159228c29c150ddca9d51636c428178046699,binary,assembly,Binary–Assembly,0.5435536682605744,0.27430463055716225
b45b49cdc65771efbb4cc7a5fb0159228c29c150ddca9d51636c428178046699,binary,source,Binary–Source,0.4104045569896698,0.2946212678196002
b45b49cdc65771efbb4cc7a5fb0159228c29c150ddca9d51636c428178046699,assembly,source,Assembly–Source,0.6429973721504212,0.2921127622710115
966e0c6b2d1359a943c19bf73f280ab8d37a0c021f918fed1ec9033baae33eb4,binary,assembly,Binary–Assembly,0.46057926416397094,0.20610291595197255
966e0c6b2d1359a943c19bf73f280ab8d37a0c021f918fed1ec9033baae33eb4,binary,source,Binary–Source,0.3126871883869171,0.19868134388258227
966e0c6b2d1359a943c19bf73f280ab8d37a0c021f918fed1ec9033baae33eb4,assembly,source,Assembly–Source,0.4155693590641022,0.24000842350806711
a40a235c741c3c03a1494b030269d1259b21abc3eb813ddd2e849cd59f819ebc,binary,assembly,Binary–Assembly,0.5565107464790344,0.24854660307215376
a40a235c741c3c03a1494b030269d1259b21abc3eb813ddd2e849cd59f819ebc,binary,source,Binary–Source,0.5047661125659942,0.18511577663739218
a40a235c741c3c03a1494b030269d1259b21abc3eb813ddd2e849cd59f819ebc,assembly,source,Assembly–Source,0.740389096736908,0.2991432931515271
b00d71125b1c2bdc75eeed53db3e6b586e795333efcc53dbc4d1ae7157741af6,binary,assembly,Binary–Assembly,0.49139866828918455,0.2802750951126719
b00d71125b1c2bdc75eeed53db3e6b586e795333efcc53dbc4d1ae7157741af6,binary,source,Binary–Source,0.30617688298225404,0.19645804149830842
b00d71125b1c2bdc75eeed53db3e6b586e795333efcc53dbc4d1ae7157741af6,assembly,source,Assembly–Source,0.48523762822151184,0.2176696128711933
a060fb1f30c478fce9c7fc356aa535ae23502aec85a013b00d83b703600e1595,binary,assembly,Binary–Assembly,0.39554027318954466,0.25043304461144833
a060fb1f30c478fce9c7fc356aa535ae23502aec85a013b00d83b703600e1595,binary,source,Binary–Source,0.2972332060337067,0.1950315398603471
a060fb1f30c478fce9c7fc356aa535ae23502aec85a013b00d83b703600e1595,assembly,source,Assembly–Source,0.5928306221961975,0.2531075202343537
a5be1c6dc87785fc018c97ad33db0879ded5eb7339d27480b57a5d88cce9830d,binary,assembly,Binary–Assembly,0.5362066268920899,0.2350215076656113
a5be1c6dc87785fc018c97ad33db0879ded5eb7339d27480b57a5d88cce9830d,binary,source,Binary–Source,0.4101487398147583,0.2196717485432856
a5be1c6dc87785fc018c97ad33db0879ded5eb7339d27480b57a5d88cce9830d,assembly,source,Assembly–Source,0.5376707673072815,0.28039854589854596
458d0d21aaa132fe6de9fbe12c5eb7fe02c034f6e24ef4759cd263ddea6c2daf,binary,assembly,Binary–Assembly,0.5320529639720917,0.20535097382112308
458d0d21aaa132fe6de9fbe12c5eb7fe02c034f6e24ef4759cd263ddea6c2daf,binary,source,Binary–Source,0.4246459186077118,0.18756770689496455
458d0d21aaa132fe6de9fbe12c5eb7fe02c034f6e24ef4759cd263ddea6c2daf,assembly,source,Assembly–Source,0.3990926444530487,0.2303887337349247
df19175f15bb3fdda6c488281e52ffb19ee12ae014bad360fd2ca9504ec7806e,binary,assembly,Binary–Assembly,0.3844095587730408,0.21123991687243673
df19175f15bb3fdda6c488281e52ffb19ee12ae014bad360fd2ca9504ec7806e,binary,source,Binary–Source,0.292271289229393,0.19577920758381637
df19175f15bb3fdda6c488281e52ffb19ee12ae014bad360fd2ca9504ec7806e,assembly,source,Assembly–Source,0.41797804832458496,0.18733982434655885
28784f2178488b89b7808c07e53ed38c428a1c763233dd9f366a8c70532afdaa,binary,assembly,Binary–Assembly,0.49685283899307253,0.20802849692680203
28784f2178488b89b7808c07e53ed38c428a1c763233dd9f366a8c70532afdaa,binary,source,Binary–Source,0.5145546436309815,0.26958664359043866
28784f2178488b89b7808c07e53ed38c428a1c763233dd9f366a8c70532afdaa,assembly,source,Assembly–Source,0.5074145495891571,0.19590124031671077
5ae34f1858224e600a2760cc2f6c020ea641462b3bb2eaf3c58e719c22535646,binary,assembly,Binary–Assembly,0.5062110006809235,0.202319324475212
5ae34f1858224e600a2760cc2f6c020ea641462b3bb2eaf3c58e719c22535646,binary,source,Binary–Source,0.4206975817680359,0.2133035200248444
5ae34f1858224e600a2760cc2f6c020ea641462b3bb2eaf3c58e719c22535646,assembly,source,Assembly–Source,0.5911311745643616,0.25038232805732036
1fa1a22312da4a1f56986e0c0d7001c84f3d93211bb3d9123cce2f7eed348d9a,binary,assembly,Binary–Assembly,0.2591334283351898,0.23992188949316043
1fa1a22312da4a1f56986e0c0d7001c84f3d93211bb3d9123cce2f7eed348d9a,binary,source,Binary–Source,0.1746662050485611,0.19855762594893028
1fa1a22312da4a1f56986e0c0d7001c84f3d93211bb3d9123cce2f7eed348d9a,assembly,source,Assembly–Source,0.782829999923706,0.32717876580602734
f6722bb818f1cc4af8cd42f6553d0032f19d7f3d6fd98c929cb598862d89aff8,binary,assembly,Binary–Assembly,0.424360528588295,0.24431517487544654
f6722bb818f1cc4af8cd42f6553d0032f19d7f3d6fd98c929cb598862d89aff8,binary,source,Binary–Source,0.3689180940389633,0.25047873922093367
f6722bb818f1cc4af8cd42f6553d0032f19d7f3d6fd98c929cb598862d89aff8,assembly,source,Assembly–Source,0.559333336353302,0.29174648103777073
47c8995b046b6c457889d357be6ba5d5361fbec2ba6235bb8afae4f522e7dcce,binary,assembly,Binary–Assembly,0.7016503691673279,0.2854779258984365
47c8995b046b6c457889d357be6ba5d5361fbec2ba6235bb8afae4f522e7dcce,binary,source,Binary–Source,0.5886675715446472,0.23474969674936924
47c8995b046b6c457889d357be6ba5d5361fbec2ba6235bb8afae4f522e7dcce,assembly,source,Assembly–Source,0.6266607940196991,0.24251158001309608
33fdcb838973d7c3d872e8ad6134d8983a28dcdf7bbed45c3757d2de0a2cd8af,binary,assembly,Binary–Assembly,0.4431082844734192,0.18385420872701824
33fdcb838973d7c3d872e8ad6134d8983a28dcdf7bbed45c3757d2de0a2cd8af,binary,source,Binary–Source,0.3641769915819168,0.17425086918730986
33fdcb838973d7c3d872e8ad6134d8983a28dcdf7bbed45c3757d2de0a2cd8af,assembly,source,Assembly–Source,0.47445260286331176,0.25168378148619086
1c8cab604504af097cf68bcf32af976035cc81bbf68e7227fcab3f50ffda0ace,binary,assembly,Binary–Assembly,0.5353899449110031,0.25914917047494923
1c8cab604504af097cf68bcf32af976035cc81bbf68e7227fcab3f50ffda0ace,binary,source,Binary–Source,0.31246919333934786,0.1851725360574367
1c8cab604504af097cf68bcf32af976035cc81bbf68e7227fcab3f50ffda0ace,assembly,source,Assembly–Source,0.49383944272994995,0.2035403125599204
fa9ec969f56848ac6bf61d8a7530ffdb01cbb65c23e8cf3f0d130eecc3329cf4,binary,assembly,Binary–Assembly,0.38747790455818176,0.22561215449172925
fa9ec969f56848ac6bf61d8a7530ffdb01cbb65c23e8cf3f0d130eecc3329cf4,binary,source,Binary–Source,0.3703355133533478,0.19825961135649586
fa9ec969f56848ac6bf61d8a7530ffdb01cbb65c23e8cf3f0d130eecc3329cf4,assembly,source,Assembly–Source,0.6078500151634216,0.23768507392837543
c7f016f659eab5e51f1776b6c71d011c3a8ec28b7062bf1c3ad07a77e1985dc1,binary,assembly,Binary–Assembly,0.505207359790802,0.269038208168643
c7f016f659eab5e51f1776b6c71d011c3a8ec28b7062bf1c3ad07a77e1985dc1,binary,source,Binary–Source,0.37097137570381167,0.1626011636664752
c7f016f659eab5e51f1776b6c71d011c3a8ec28b7062bf1c3ad07a77e1985dc1,assembly,source,Assembly–Source,0.6849055886268616,0.2846264041535732
e16e562915918678faec3b6d3f5fe75baab11b8c604be7cf449792a82d891a6d,binary,assembly,Binary–Assembly,0.5230439841747284,0.23219376326413582
e16e562915918678faec3b6d3f5fe75baab11b8c604be7cf449792a82d891a6d,binary,source,Binary–Source,0.23581695258617402,0.15716480770120794
e16e562915918678faec3b6d3f5fe75baab11b8c604be7cf449792a82d891a6d,assembly,source,Assembly–Source,0.5483501374721527,0.2182828459960294
efb0fe08ce4b113e98456e65b714a875526207f5ef00ad98e783b051bdd69adb,binary,assembly,Binary–Assembly,0.3104700565338135,0.18663360782909655
efb0fe08ce4b113e98456e65b714a875526207f5ef00ad98e783b051bdd69adb,binary,source,Binary–Source,0.2776776373386383,0.1173401686033265
efb0fe08ce4b113e98456e65b714a875526207f5ef00ad98e783b051bdd69adb,assembly,source,Assembly–Source,0.7758373022079468,0.29673108500694706
bca3816c8586778d48a39ccb90a14dcc60f955004207501003080bdc4d04eb91,binary,assembly,Binary–Assembly,0.5771747827529907,0.3142380559920962
bca3816c8586778d48a39ccb90a14dcc60f955004207501003080bdc4d04eb91,binary,source,Binary–Source,0.33236499428749083,0.16452629072394692
bca3816c8586778d48a39ccb90a14dcc60f955004207501003080bdc4d04eb91,assembly,source,Assembly–Source,0.5742865204811096,0.24991148434809302
e98552b2d960ccabd45f0f47014d3e04042c8396079135d3e6dc11f2c1d520f0,binary,assembly,Binary–Assembly,0.3499594271183014,0.22593980575462297
e98552b2d960ccabd45f0f47014d3e04042c8396079135d3e6dc11f2c1d520f0,binary,source,Binary–Source,0.4257682979106903,0.2506454565677131
e98552b2d960ccabd45f0f47014d3e04042c8396079135d3e6dc11f2c1d520f0,assembly,source,Assembly–Source,0.7258345127105713,0.2208410920631601
759edfca051ccca676057c1904222f29ede87ea3f9ec6aaf7b5f1d15dbc76993,binary,assembly,Binary–Assembly,0.5729104936122894,0.23508592963852676
759edfca051ccca676057c1904222f29ede87ea3f9ec6aaf7b5f1d15dbc76993,binary,source,Binary–Source,0.3586280032992363,0.14320121351868687
759edfca051ccca676057c1904222f29ede87ea3f9ec6aaf7b5f1d15dbc76993,assembly,source,Assembly–Source,0.5959768652915954,0.18059286194339502
995e55399e4e3b1cd8d33dfd724acf97c5f2b3857a929450934c558fa3f77525,binary,assembly,Binary–Assembly,0.6223017454147339,0.2330794455232506
995e55399e4e3b1cd8d33dfd724acf97c5f2b3857a929450934c558fa3f77525,binary,source,Binary–Source,0.413615220785141,0.14942392890763562
995e55399e4e3b1cd8d33dfd724acf97c5f2b3857a929450934c558fa3f77525,assembly,source,Assembly–Source,0.4906095862388611,0.20103265528797443
57b73a6e71a81bb3ecf9316596e3df652d1db6f7a6a6737383b18b3d298ccea1,binary,assembly,Binary–Assembly,0.3911886900663376,0.2362289579173437
57b73a6e71a81bb3ecf9316596e3df652d1db6f7a6a6737383b18b3d298ccea1,binary,source,Binary–Source,0.3806497573852539,0.22111422952822807
57b73a6e71a81bb3ecf9316596e3df652d1db6f7a6a6737383b18b3d298ccea1,assembly,source,Assembly–Source,0.5737964808940887,0.2515706681159616
ba8c8a177bf25532f981dd31b04bc9e3a38c1a81024da0e6af7b6906173003d1,binary,assembly,Binary–Assembly,0.3951850712299347,0.21268355386002447
ba8c8a177bf25532f981dd31b04bc9e3a38c1a81024da0e6af7b6906173003d1,binary,source,Binary–Source,0.44098649024963377,0.2210747674779081
ba8c8a177bf25532f981dd31b04bc9e3a38c1a81024da0e6af7b6906173003d1,assembly,source,Assembly–Source,0.513265860080719,0.21020124856896602
4f0b600a778ff700a6ee16f57e11ac48401824c322abcb647cdbb65eb4acba2a,binary,assembly,Binary–Assembly,0.44030596017837526,0.2671069281595597
4f0b600a778ff700a6ee16f57e11ac48401824c322abcb647cdbb65eb4acba2a,binary,source,Binary–Source,0.3087987512350082,0.15289939249973142
4f0b600a778ff700a6ee16f57e11ac48401824c322abcb647cdbb65eb4acba2a,assembly,source,Assembly–Source,0.4833373248577118,0.16927868380553804
b7cf9b441ef836ce347dfab05f449b5d0fde2284c704586127eb817868309f9c,binary,assembly,Binary–Assembly,0.45367913246154784,0.20656611885444837
b7cf9b441ef836ce347dfab05f449b5d0fde2284c704586127eb817868309f9c,binary,source,Binary–Source,0.38544672131538393,0.17116335168334965
b7cf9b441ef836ce347dfab05f449b5d0fde2284c704586127eb817868309f9c,assembly,source,Assembly–Source,0.46624802947044375,0.17249787225850827
360ab7c60a447d354c35f9095b142a364205f3e1f32c032cc42706a20a12e518,binary,assembly,Binary–Assembly,0.5065225720405578,0.1911805153910417
360ab7c60a447d354c35f9095b142a364205f3e1f32c032cc42706a20a12e518,binary,source,Binary–Source,0.529613995552063,0.13302856257024379
360ab7c60a447d354c35f9095b142a364205f3e1f32c032cc42706a20a12e518,assembly,source,Assembly–Source,0.6700567245483399,0.3128815795981314
7992482903600e313d44f760ea07dd0b96d5f0d1d6bff13ee26770e75a3f79cd,binary,assembly,Binary–Assembly,0.5914028882980347,0.2050147521169737
7992482903600e313d44f760ea07dd0b96d5f0d1d6bff13ee26770e75a3f79cd,binary,source,Binary–Source,0.46631099581718444,0.16538472195982115
7992482903600e313d44f760ea07dd0b96d5f0d1d6bff13ee26770e75a3f79cd,assembly,source,Assembly–Source,0.5206825852394104,0.24274456561171331
02e114cfd7b82ba0312adc519cd8799ea15ca78e83e69fe79a8cb65e37af8395,binary,assembly,Binary–Assembly,0.37759738564491274,0.2030680216394502
02e114cfd7b82ba0312adc519cd8799ea15ca78e83e69fe79a8cb65e37af8395,binary,source,Binary–Source,0.3612730622291565,0.18543100791547998
02e114cfd7b82ba0312adc519cd8799ea15ca78e83e69fe79a8cb65e37af8395,assembly,source,Assembly–Source,0.4456849694252014,0.2646152281313571
65ab9ede5a921f01aef450e90fce47ff7bd2925781d7e22d2eb28fd8c46d4f8b,binary,assembly,Binary–Assembly,0.5117902338504792,0.2525937304431928
65ab9ede5a921f01aef450e90fce47ff7bd2925781d7e22d2eb28fd8c46d4f8b,binary,source,Binary–Source,0.28670153468847276,0.1618493814331653
65ab9ede5a921f01aef450e90fce47ff7bd2925781d7e22d2eb28fd8c46d4f8b,assembly,source,Assembly–Source,0.6877659916877746,0.20114669283451025
5097bfb319f7e90de41b9db7e67864ce0662adf9fb06c43f208a6d8c58c3510d,binary,assembly,Binary–Assembly,0.4896687686443329,0.2751221661459585
5097bfb319f7e90de41b9db7e67864ce0662adf9fb06c43f208a6d8c58c3510d,binary,source,Binary–Source,0.27749330550432205,0.18300620031294618
5097bfb319f7e90de41b9db7e67864ce0662adf9fb06c43f208a6d8c58c3510d,assembly,source,Assembly–Source,0.5975890636444092,0.2625053747044771
0725e22bd5b69d36ebe2cb7300763ec977e64a0e62dce71ca8ef5e2824cc1a8e,binary,assembly,Binary–Assembly,0.6172472834587097,0.2340530303030303
0725e22bd5b69d36ebe2cb7300763ec977e64a0e62dce71ca8ef5e2824cc1a8e,binary,source,Binary–Source,0.3008558705449104,0.1670903010033445
0725e22bd5b69d36ebe2cb7300763ec977e64a0e62dce71ca8ef5e2824cc1a8e,assembly,source,Assembly–Source,0.5149866342544556,0.19574456975772764
c693c3c0650588cfa5948754961294145e6cfa8080f2bc423f27bbec7dafd872,binary,assembly,Binary–Assembly,0.4157725751399994,0.17113438031156786
c693c3c0650588cfa5948754961294145e6cfa8080f2bc423f27bbec7dafd872,binary,source,Binary–Source,0.31590292751789095,0.1339827895544774
c693c3c0650588cfa5948754961294145e6cfa8080f2bc423f27bbec7dafd872,assembly,source,Assembly–Source,0.8045312643051148,0.2868207202633432
c00aac0012b4e79a61d8d299a3a9605e89166484f40e269174633e4a1c33928b,binary,assembly,Binary–Assembly,0.6110463500022888,0.23399033816425124
c00aac0012b4e79a61d8d299a3a9605e89166484f40e269174633e4a1c33928b,binary,source,Binary–Source,0.5396804809570312,0.26416578173293204
c00aac0012b4e79a61d8d299a3a9605e89166484f40e269174633e4a1c33928b,assembly,source,Assembly–Source,0.6094930768013,0.2480958113112985
0e08ac7405d0cbb990e00f8061fbd8ffb0ff23982413ebf52cf878937f96799e,binary,assembly,Binary–Assembly,0.5720253467559815,0.3485625868384489
0e08ac7405d0cbb990e00f8061fbd8ffb0ff23982413ebf52cf878937f96799e,binary,source,Binary–Source,0.3851774364709854,0.16737987502693386
0e08ac7405d0cbb990e00f8061fbd8ffb0ff23982413ebf52cf878937f96799e,assembly,source,Assembly–Source,0.44156127572059634,0.21949000810473832
47bf44489c4c88be2a62c48f8b7c394550985cba8529c117499a2450bdee394b,binary,assembly,Binary–Assembly,0.3113133698701859,0.23909339937708732
47bf44489c4c88be2a62c48f8b7c394550985cba8529c117499a2450bdee394b,binary,source,Binary–Source,0.2475082278251648,0.23017213341290352
47bf44489c4c88be2a62c48f8b7c394550985cba8529c117499a2450bdee394b,assembly,source,Assembly–Source,0.633830451965332,0.277259531576313
2df63ca102808e3a028f30838a7b147a324bdb677b35ec1ee633e9079b166842,binary,assembly,Binary–Assembly,0.5526564836502075,0.2579563854436418
2df63ca102808e3a028f30838a7b147a324bdb677b35ec1ee633e9079b166842,binary,source,Binary–Source,0.44408040642738345,0.23021453994847896
2df63ca102808e3a028f30838a7b147a324bdb677b35ec1ee633e9079b166842,assembly,source,Assembly–Source,0.6445367217063904,0.2384153384153384
2f21c5b01b643f3e7452fc13f07ff4d69e5fb673948811f4ab489f01469b0d50,binary,assembly,Binary–Assembly,0.46037468910217283,0.20494417862838915
2f21c5b01b643f3e7452fc13f07ff4d69e5fb673948811f4ab489f01469b0d50,binary,source,Binary–Source,0.36800273656845095,0.18754103017435825
2f21c5b01b643f3e7452fc13f07ff4d69e5fb673948811f4ab489f01469b0d50,assembly,source,Assembly–Source,0.4960520267486572,0.2662523817612493
c8ae77fb01c1971280bc6d33105fbb1d515220e7fa7ba47e4dbe23174a6d092c,binary,assembly,Binary–Assembly,0.3982224762439728,0.2882874572236275
c8ae77fb01c1971280bc6d33105fbb1d515220e7fa7ba47e4dbe23174a6d092c,binary,source,Binary–Source,0.31946204900741576,0.19192525664177618
c8ae77fb01c1971280bc6d33105fbb1d515220e7fa7ba47e4dbe23174a6d092c,assembly,source,Assembly–Source,0.5263548374176026,0.241739271859038
804202eca731f6c28bc11e6ae26477f9a9a63bf500fb764590b85a36e7138862,binary,assembly,Binary–Assembly,0.39100408256053926,0.24420804782113445
804202eca731f6c28bc11e6ae26477f9a9a63bf500fb764590b85a36e7138862,binary,source,Binary–Source,0.2989913642406464,0.23798944000317
804202eca731f6c28bc11e6ae26477f9a9a63bf500fb764590b85a36e7138862,assembly,source,Assembly–Source,0.7211268424987793,0.24860606060606058
b9a41cc4efbdc6be68ebb9d826d1580719fc6875d61eca38f670902fb8ea83d0,binary,assembly,Binary–Assembly,0.4089157164096832,0.2316923206629089
b9a41cc4efbdc6be68ebb9d826d1580719fc6875d61eca38f670902fb8ea83d0,binary,source,Binary–Source,0.4319560885429382,0.2151616854028849
b9a41cc4efbdc6be68ebb9d826d1580719fc6875d61eca38f670902fb8ea83d0,assembly,source,Assembly–Source,0.6773233771324157,0.24811086095653448
ab758bc8389c93c8afc4ee736a8a445ad94ca85ba68ff8b1fc6bc8ec94572285,binary,assembly,Binary–Assembly,0.4049058794975281,0.24464703831827025
